14086,1116165
12926,1116822
7588,1117483
6288,1118160
4520,1118833
15101,1119498
14284,1120171
13562,1120846
8637,1121519
6673,1122197
5566,1122867
195,1123522
14584,1124180
14023,1124848
12576,1125515
7612,1126186
6399,1126860
5140,1127529
15687,1128202
14482,1128874
13969,1129539
12413,1130193
7735,1130850
6525,1131512
5514,1132183
398,1132848
14745,1133510
14235,1134178
13522,1134853
9419,1135525
7144,1136193
6254,1136860
4911,1137513
15893,1138170
14706,1138827
14245,1139486
13552,1140145
10067,1140804
7495,1141466
6536,1142131
5615,1142800
1613,1143459
15171,1144117
14552,1144771
14123,1145434
13217,1146100
9349,1146767
7419,1147439
6648,1148119
5889,1148794
3465,1149467
15777,1150141
14993,1150810
14625,1151468
14200,1152136
12915,1152804
8793,1153481
7381,1154154
6715,1154826
6071,1155491
4620,1156163
63,1156890
15256,1157543
14830,1158200
14535,1158863
14165,1159534
13246,1160216
9994,1160899
7941,1161561
7211,1162229
6721,1162900
6228,1163573
5463,1164239
3295,1164892
113,1165562
15528,1166222
15115,1166891
14861,1167563
14649,1168233
14394,1168910
13966,1169581
12899,1170255
10395,1170925
8599,1171588
7861,1172241
7435,1172899
7092,1173561
6774,1174228
6433,1174897
6003,1175562
5354,1176225
4053,1176900
1843,1177570
349,1178227
16020,1178887
15624,1179552
15381,1180219
15216,1180886
15092,1181560
14990,1182232
14906,1182909
14843,1183585
14763,1184261
14670,1184926
14570,1185576
14470,1186230
14362,1186893
14248,1187558
14103,1188229
13955,1188900
13791,1189577
13610,1190250
13413,1190925
13206,1191601
13012,1192261
12867,1192917
12729,1193576
12636,1194245
12589,1194921
12586,1195597
12602,1196270
12599,1196946
12588,1197619
12595,1198291
12606,1198954
12612,1199610
12603,1200271
12599,1200936
12601,1201606
12600,1202277
12598,1202951
12599,1203625
12611,1204306
12600,1204985
12611,1205653
12597,1206338
12613,1206992
12606,1207648
12606,1208312
12617,1208975
12614,1209653
12623,1210329
12635,1210995
12628,1211669
12637,1212333
12640,1212989
12661,1213648
12698,1214310
12782,1214974
12867,1215646
12965,1216327
13053,1217007
13140,1217688
13220,1218370
13271,1219036
13305,1219703
13358,1220363
13405,1221032
13468,1221713
13581,1222390
13722,1223064
13871,1223730
14016,1224397
14194,1225069
14340,1225740
14487,1226427
14616,1227085
