13919,60494,4,0
13918,61659,4,0
13920,62894,4,0
13919,63544,4,0
13922,64202,4,0
13919,64854,4,0
13919,65519,4,0
13919,66188,4,0
13921,66869,4,0
13920,67541,4,0
13917,68225,4,0
13918,68902,4,0
13917,69576,4,0
13919,70251,4,0
13920,70934,4,0
13920,71605,4,0
13920,72273,4,0
13919,72949,4,0
13917,73623,4,0
13919,74298,4,0
13920,74976,4,0
13918,75643,4,0
13918,76298,4,0
13921,76950,4,0
13918,77604,4,0
13919,78268,4,0
13918,78940,4,0
13919,79610,4,0
13917,80291,4,0
13919,80965,4,0
13919,81634,4,0
13918,82307,4,0
13919,82982,4,0
13919,83652,4,0
13918,84326,4,0
13918,84992,4,0
13918,85659,4,0
13918,86337,4,0
13920,86990,4,0
13918,87648,4,0
13922,88311,4,0
13917,88981,4,0
13918,89656,4,0
13920,90330,4,0
13919,91011,4,0
13923,91676,4,0
13920,92351,4,0
13920,93037,4,0
13918,93713,4,0
13917,94394,4,0
13918,95076,4,0
13917,95757,4,0
13916,96441,4,0
13920,97115,4,0
13920,97781,4,0
13919,98452,4,0
13917,99115,4,0
13916,99779,4,0
13919,100452,4,0
13919,101122,4,0
13917,101794,4,0
13920,102470,4,0
13920,103144,4,0
13920,103820,4,0
13918,104495,4,0
13920,105169,4,0
13920,105837,4,0
13922,106509,4,0
13920,107189,4,0
13916,107872,4,0
13919,108529,4,0
13920,109187,4,0
13918,109845,4,0
13919,110510,4,0
13919,111178,4,0
13916,111848,4,0
13919,112519,4,0
13919,113187,4,0
13918,113867,4,0
13919,114543,4,0
13920,115208,4,0
13914,115866,4,0
13919,116522,4,0
13920,117183,4,0
13920,117851,4,0
13918,118521,4,0
13919,119196,4,0
13918,119871,4,0
13919,120542,4,0
13922,121220,4,0
13918,121896,4,0
13919,122574,4,0
13919,123257,4,0
13919,123935,4,0
13919,124613,4,0
13920,125278,4,0
13917,125959,4,0
13918,126631,4,0
13918,127295,4,0
13919,127967,4,0
13919,128642,4,0
13919,129318,4,0
13918,129998,4,0
13921,130674,4,0
13918,131338,4,0
13919,132011,4,0
13920,132684,4,0
13920,133352,4,0
13920,134018,4,0
13922,134686,4,0
13920,135355,4,0
13918,136037,4,0
13916,136709,4,0
13919,137377,4,0
13919,138049,4,0
13920,138730,4,0
13917,139413,4,0
13920,140091,4,0
13921,140756,3,50
15049,141425,3,50
15813,142105,3,50
16628,142768,3,0
16837,143436,3,0
17329,144113,3,0
17400,144787,3,0
17409,145466,3,0
17407,146140,3,0
17409,146792,3,0
17409,147445,3,0
17409,148102,3,0
17410,148762,3,0
17410,149424,3,0
17410,150096,3,0
17407,150778,3,0
17409,151449,3,0
17410,152119,3,0
17408,152798,3,0
17412,153472,3,0
17411,154144,3,0
17407,154825,3,0
17409,155505,3,0
17407,156177,3,0
17410,156854,3,0
17408,157530,3,0
17408,158209,3,0
17409,158885,3,0
17407,159555,3,0
17406,160237,3,0
17408,160914,3,0
17408,161582,3,0
17411,162257,3,0
17410,162927,3,0
17406,163585,3,0
17411,164254,3,0
17407,164922,3,0
17407,165588,3,0
17410,166256,3,0
17408,166926,3,0
17410,167592,3,0
17408,168256,3,0
17409,168923,3,0
17405,169586,3,0
17409,170255,3,0
17410,170933,3,0
17408,171610,3,0
17407,172286,3,0
17409,172979,3,0
17409,173661,3,0
17411,174340,3,0
17410,175025,3,0
17408,175701,3,0
17408,176380,3,0
17405,177063,3,0
17408,177741,3,0
17407,178418,3,0
17408,179103,3,0
17407,179777,3,0
17410,180447,3,0
17409,181124,3,0
17406,181805,3,0
17407,182484,3,0
17408,183169,3,0
17404,183847,3,0
17407,184525,3,0
17406,185207,3,0
17408,185879,3,0
17409,186541,3,0
17406,187201,3,0
17408,187867,3,0
17408,188531,3,0
17409,189193,3,0
17407,189859,3,0
17406,190524,3,0
17405,191189,3,0
17408,191845,3,0
17406,192498,3,0
17408,193158,3,0
17410,193822,3,0
17409,194487,3,0
17407,195161,3,0
17406,195834,3,0
17409,196513,3,0
17405,197201,3,0
17405,197882,3,0
17408,198567,3,0
17407,199255,3,0
17409,199930,3,0
17406,200600,3,0
17405,201275,3,0
17406,201955,3,0
17407,202629,3,0
17406,203307,3,0
17407,203983,3,0
17406,204663,3,0
17409,205345,3,0
17406,206020,3,0
17407,206695,3,0
17408,207353,3,0
17408,208008,3,0
17407,208671,3,0
17407,209337,3,0
17402,210011,3,0
17406,210685,3,0
17404,211341,3,0
17404,212007,3,0
17405,212674,3,0
17406,213339,3,0
17404,214008,3,0
17407,214681,3,0
17406,215353,3,0
17404,216025,3,0
17404,216701,3,0
17404,217360,3,0
17409,218017,3,0
17401,218675,3,0
17406,219339,3,0
17405,220007,3,0
17405,220674,3,0
17403,221350,3,0
17404,222032,3,0
17405,222709,3,0
17404,223387,3,0
17404,224072,3,0
17405,224757,3,0
17402,225437,3,0
17405,226120,3,0
17404,226794,3,0
17405,227472,3,0
17407,228152,3,0
17402,228816,3,0
17403,229477,3,0
17406,230133,3,0
17404,230785,3,0
17402,231446,3,0
17402,232107,3,0
17403,232770,3,0
17400,233438,3,0
17400,234105,3,0
17401,234775,3,0
17403,235446,3,0
17401,236110,3,0
25599,236780,3,0
17400,237453,3,0
17403,238119,3,0
17401,238797,3,0
17401,239468,3,0
17398,240144,3,0
17402,240813,3,0
17401,241486,3,0
17397,242162,3,0
17398,242844,3,0
17402,243526,3,0
17400,244208,3,0
17399,244891,3,0
17400,245569,3,0
17404,246247,3,0
17436,246930,3,0
17491,247607,3,0
17572,248291,3,0
17643,248980,3,0
17693,249657,3,0
17698,250335,3,0
17727,251022,3,0
17806,251696,3,0
17880,252366,3,0
18016,253047,3,0
18138,253721,3,0
18240,254383,3,0
18432,255055,3,0
18699,255730,3,0
19005,256411,3,0
19293,257087,3,0
19582,257760,3,0
19935,258447,3,0
20289,259123,3,0
20659,259797,3,0
21096,260474,3,0
21372,261148,3,0
21787,261817,3,0
22149,262497,3,0
22447,263174,3,0
22709,263846,3,0
22937,264511,3,0
23107,265182,3,0
23247,265857,3,0
23300,266521,3,0
23333,267186,3,0
23408,267860,3,0
23529,268537,3,0
23626,269220,3,0
23660,269902,3,0
23688,270580,3,0
23744,271272,3,0
23807,271953,3,0
23814,272631,3,0
23815,273321,3,0
23815,273994,3,0
