24567,129510,0,0
24565,132666,0,0
24566,135838,0,0
24565,139032,0,0
24565,142205,0,0
24566,145379,0,0
24568,148552,0,0
24568,151730,0,0
24565,154916,0,0
24565,158099,0,0
24565,161281,0,0
24566,164460,0,0
24568,167650,0,0
24568,170831,0,0
24567,174011,0,0
24566,177193,0,0
24567,180359,0,0
24565,183540,0,0
24566,186708,0,0
24564,189873,0,0
24569,193047,0,0
24567,196226,0,0
24565,199405,0,0
24566,202594,0,0
24566,205772,0,0
24566,208958,0,0
24564,212137,0,0
24567,215310,0,0
24567,218498,0,0
24566,221676,0,0
24563,224856,0,0
24566,228024,0,0
24793,231202,2,750
26406,234368,2,0
27147,237542,2,0
27151,240718,2,0
27149,243898,2,0
27148,247091,2,0
27151,250280,2,0
27152,253467,2,0
27152,256657,2,0
27152,259834,2,0
27166,263018,2,0
27158,266197,2,0
27162,269382,2,0
27163,272567,2,0
27159,275749,2,0
27153,278930,2,0
27141,282118,2,0
27148,285297,2,0
27157,288488,2,0
27106,291670,2,0
26881,294859,2,0
26871,298034,2,0
26877,301213,2,0
26868,304409,2,0
26533,307584,2,0
25057,310768,2,750
19946,313966,2,0
19433,317151,2,0
19295,320336,2,0
19427,323521,2,0
19311,326715,2,0
19436,329896,2,0
19283,333078,2,0
16376,336259,2,450
15357,339441,2,0
14101,342630,2,0
14087,345821,2,0
13820,349000,2,750
14083,352191,2,0
13800,355369,2,750
10665,358557,2,0
4632,361733,2,0
3667,364905,2,0
3694,368080,2,0
3704,371248,2,0
3683,374430,2,0
3691,377618,2,0
3164,380804,2,750
67,383991,2,0
48264,387181,2,0
48231,390375,2,0
48231,393563,2,0
48231,396737,2,0
48229,399919,2,0
48216,403097,2,0
45987,406287,2,0
41511,409472,2,0
40312,412652,2,0
40317,415827,2,0
40318,419008,2,0
40314,422202,2,0
40310,425385,2,0
38376,428560,2,0
37372,431751,2,0
36850,434931,2,0
36831,438114,2,0
36837,441301,2,0
36847,444487,2,0
36568,447674,2,0
35313,450860,2,0
34254,454058,2,0
30593,457250,2,0
28469,460433,2,0
28492,463617,2,0
28477,466795,2,0
28477,469986,2,0
28465,473171,2,0
28477,476355,2,0
28473,479556,2,0
28145,482738,2,750
25470,485928,2,0
23899,489113,2,0
23849,492300,2,0
23524,495489,2,0
23521,498670,2,0
23509,501867,2,0
23491,505058,2,0
23503,508243,2,0
21820,511426,2,750
21048,514603,2,750
17469,517798,2,0
15837,520991,2,0
15843,524166,2,0
15841,527340,2,0
15842,530515,2,0
15838,533699,2,0
15837,536887,2,0
15844,540071,2,0
15668,543266,2,0
13415,546447,2,750
10080,549649,2,0
9848,552838,2,0
8069,556011,2,0
7730,559200,2,0
7692,562381,2,0
7673,565568,2,0
7677,568763,2,0
7666,571944,2,0
7004,575122,2,750
3002,578300,2,750
575,581490,2,0
391,584678,2,0
237,587859,2,0
234,591051,2,0
238,594232,2,0
224,597430,2,0
240,600614,2,0
49140,603796,2,0
45931,606981,2,0
43821,610168,2,0
43816,613372,2,0
43472,616564,2,0
43444,619746,2,0
43420,622924,2,0
43411,626089,2,0
43408,629267,2,0
43402,632448,2,0
43425,635613,2,0
42974,638788,2,0
42239,641975,2,0
41124,645169,2,0
40961,648365,2,0
40919,651543,2,0
40927,654727,2,0
40930,657908,2,0
40937,661102,2,0
40923,664296,2,0
38348,667479,2,0
36699,670667,2,0
36085,673856,2,0
36084,677047,2,0
36065,680229,2,0
36054,683406,2,0
35024,686590,2,0
32824,689781,2,64786
28002,692975,2,750
28307,696165,2,0
28315,699353,2,0
28311,702541,2,0
28315,705726,2,0
28296,708917,2,0
28125,712094,2,750
26166,715273,2,0
24175,718463,2,0
22263,721642,2,64786
21900,724834,2,750
21979,728019,2,450
21980,731195,2,450
21909,734386,2,750
21934,737563,2,450
21150,740748,2,750
16826,743931,2,64786
15058,747105,2,0
15057,750282,2,0
15052,753466,2,0
15054,756664,2,0
15055,759851,2,0
15049,763036,2,0
14995,766224,2,0
12550,769408,2,0
8558,772601,2,0
8533,775788,2,0
8528,778976,2,0
8526,782160,2,0
8524,785342,2,0
8549,788520,2,0
8301,791692,2,0
6126,794878,2,0
1015,798061,2,0
997,801243,2,0
1012,804441,2,0
1008,807636,2,0
1008,810824,2,0
1010,814019,2,0
1009,817190,2,0
1005,820372,2,0
1004,823560,2,0
1006,826744,2,0
1003,829936,2,0
999,833120,2,0
239,836313,2,0
48094,839500,2,0
46964,842684,2,0
46958,845875,2,0
46960,849063,2,0
46959,852257,2,0
46959,855455,2,0
46620,858637,2,0
43784,861828,2,0
41487,865013,2,0
41135,868204,2,0
41137,871395,2,0
41131,874577,2,0
41131,877761,2,0
41133,880933,2,0
41131,884118,2,0
41131,887312,2,0
41130,890492,2,0
41122,893674,2,0
41115,896856,2,0
41099,900050,2,0
40984,903238,2,0
35956,906419,2,0
33930,909609,2,0
33910,912794,2,0
33919,915983,2,0
33922,919161,2,0
33925,922343,2,0
33924,925531,2,0
33708,928706,2,0
31512,931900,2,450
28688,935100,2,0
28283,938282,2,0
28284,941463,2,0
28275,944637,2,0
28295,947819,2,0
28175,951012,2,750
27320,954201,2,750
22318,957392,2,64786
21820,960577,2,750
21916,963770,2,750
21967,966962,2,450
21982,970143,2,450
21914,973329,2,750
21912,976510,2,750
21866,979695,2,750
17832,982881,2,0
14866,986062,2,0
14877,989250,2,0
14882,992421,2,0
14880,995606,2,0
14877,998780,2,0
14873,1001964,2,0
15007,1005152,2,0
11571,1008321,2,450
8617,1011501,2,0
8608,1014673,2,0
8617,1017854,2,0
8600,1021046,2,0
8621,1024225,2,0
8615,1027416,2,0
8575,1030598,2,0
7337,1033779,2,750
2869,1036964,2,750
2821,1040136,2,750
4248,1043328,2,0
4718,1046516,2,0
4728,1049691,2,0
4701,1052869,2,0
4739,1056047,2,0
3408,1059238,2,750
805,1062425,2,0
49145,1065608,2,0
49146,1068796,2,0
7,1071972,2,0
9,1075149,2,0
14,1078334,2,0
26,1081509,2,0
48513,1084694,2,0
44905,1087872,2,0
42769,1091059,2,0
42750,1094224,2,0
42767,1097405,2,0
42766,1100593,2,0
42757,1103774,2,0
42774,1106966,2,0
41201,1110160,2,0
37061,1113348,2,0
35163,1116531,2,0
35171,1119706,2,0
35167,1122897,2,0
35168,1126082,2,0
35160,1129260,2,0
35156,1132444,2,0
33495,1135622,2,0
30513,1138811,2,0
30520,1141995,2,0
30517,1145163,2,0
30512,1148338,2,0
30530,1151529,2,0
30530,1154713,2,0
30527,1157884,2,0
30527,1161069,2,0
30529,1164252,2,0
30528,1167429,2,0
30528,1170620,2,0
30529,1173811,2,0
30528,1176995,2,0
30529,1180185,2,0
30529,1183370,2,0
30529,1186567,2,0
30528,1189757,2,0
30528,1192932,2,0
30529,1196100,2,0
30527,1199277,2,0
30530,1202468,2,0
30528,1205662,2,0
30529,1208852,2,0
30528,1212040,2,0
30532,1215223,2,0
30528,1218410,2,0
30529,1221598,2,0
30529,1224776,2,0
30527,1227963,2,0
30528,1231147,2,0
30530,1234341,2,0
30529,1237532,2,0
