24584,209700,0,0
24584,210763,0,0
24582,211743,0,0
24584,212890,0,0
24581,213620,0,0
24582,214276,0,0
24582,214939,0,0
24581,215616,0,0
24581,216284,0,0
24582,216955,0,0
24585,217609,0,0
24582,218273,0,0
24584,218943,0,0
24583,219610,0,0
24581,220272,0,0
24584,220950,0,0
24581,221621,0,0
24582,222289,0,0
24584,222958,0,0
24583,223633,0,0
24581,224328,0,0
24583,224984,0,0
24581,225642,0,0
24582,226295,0,0
24584,226956,0,0
24584,227622,0,0
24581,228290,0,0
24584,228958,0,0
24584,229629,0,0
24583,230295,0,0
24582,230950,0,0
24582,231605,0,0
24580,232272,0,0
24583,232940,0,0
24583,233610,0,0
24584,234287,0,0
24582,234964,0,0
24584,235633,0,0
24583,236306,0,0
24584,236977,0,0
24582,237650,0,0
24582,238307,0,0
24581,238969,0,0
24584,239635,0,0
24584,240302,0,0
24581,240979,0,0
24583,241658,0,0
24581,242326,0,0
24582,242994,0,0
24584,243655,0,0
24584,244320,0,0
24581,244986,0,0
24582,245645,0,0
24584,246304,0,0
24582,246972,0,0
24584,247647,0,0
24583,248322,0,0
24585,248994,0,0
24583,249674,0,0
24583,250346,0,0
24584,251018,0,0
24581,251686,0,0
24580,252343,0,0
24581,253001,0,0
24583,253667,0,0
24583,254337,0,0
24582,255006,0,0
24580,255677,0,0
24583,256348,0,0
24584,257027,0,0
24584,257702,0,0
24581,258361,0,0
24584,259015,0,0
24583,259669,0,0
24584,260332,0,0
24581,260997,0,0
24583,261668,0,0
24584,262341,0,0
24581,263010,0,0
24584,263684,0,0
24581,264361,0,0
24581,265032,0,0
24580,265706,0,0
24582,266363,0,0
24584,267023,0,0
24583,267687,0,0
24582,268351,0,0
24583,269018,0,0
24580,269683,0,0
24582,270363,0,0
24583,271037,0,0
24582,271710,0,0
24583,272375,0,0
24580,273031,0,0
24582,273688,0,0
24582,274349,0,0
24583,275012,0,0
24582,275681,0,0
24582,276354,0,0
24584,277035,0,0
24582,277711,0,0
24586,278381,0,0
24583,279053,0,0
24582,279714,0,0
24582,280378,0,0
24583,281045,0,0
24584,281713,0,0
24583,282382,0,0
24580,283057,0,0
24581,283742,0,0
24584,284420,0,0
24583,285093,0,0
24582,285846,0,0
24582,286532,0,0
24582,287191,0,0
24584,287859,0,0
24581,288526,0,0
24582,289193,0,0
24584,289863,0,0
24582,290525,0,0
24581,291194,0,0
24582,291877,0,0
24583,292552,0,0
24584,293224,0,0
24582,293881,0,0
24584,294541,0,0
24583,295207,0,0
24582,295880,0,0
24584,296550,0,0
24583,297223,0,0
24582,297897,0,0
24584,298571,0,0
